state_key,state,no,constituency_name,reserved,y2021_winner_name,y2016_winner_name,y2026_winner_name,status,updated_at,y2021_winner_party,y2016_winner_party,y2026_winner_party
TAMIL_NADU,Tamil Nadu,209,Paramakudi (SC),SC,S. Murugesan,Dr. S. Muthiah,,,2026-04-06T06:49:21Z,DMK,AIADMK,
TAMIL_NADU,Tamil Nadu,210,Tiruvadanai,GEN,R. M. Karumanikam,Karunaas,,,2026-04-06T06:49:21Z,INC,AIADMK,
TAMIL_NADU,Tamil Nadu,211,Ramanathapuram,GEN,K. Muthuramalingam,Dr. M. Manikandan,,,2026-04-06T06:49:21Z,DMK,AIADMK,
TAMIL_NADU,Tamil Nadu,212,Mudhukulathur,GEN,R. S. Raja Kannappan,S. Pandi,,,2026-04-06T06:49:21Z,DMK,INC,
TAMIL_NADU,Tamil Nadu,213,Vilathikulam,GEN,G. V. Markandayan,Uma Maheswari,,,2026-04-06T06:49:21Z,DMK,AIADMK,
TAMIL_NADU,Tamil Nadu,214,Thoothukkudi,GEN,P. Geetha Jeevan,Geetha Jeevan. P,,,2026-04-06T06:49:21Z,DMK,DMK,
TAMIL_NADU,Tamil Nadu,215,Tiruchendur,GEN,Anitha R. Radhakrishnan,Anitha R Radhakrishnan,,,2026-04-06T06:49:21Z,DMK,DMK,
TAMIL_NADU,Tamil Nadu,216,Srivaikuntam,GEN,Oorvasi S. Amirtharaj,S. P. Shanmuganathan,,,2026-04-06T06:49:21Z,INC,AIADMK,
TAMIL_NADU,Tamil Nadu,217,Ottapidaram (SC),SC,M. C. Shunmugaiah,R. Sundararaj,,,2026-04-06T06:49:21Z,DMK,AIADMK,
TAMIL_NADU,Tamil Nadu,218,Kovilpatti,GEN,Kadambur C. Raju,Kadambur Raju,,,2026-04-06T06:49:21Z,AIADMK,AIADMK,
TAMIL_NADU,Tamil Nadu,219,Sankarankovil (SC),SC,E. Raja,V. M. Rajalakshmi,,,2026-04-06T06:49:21Z,DMK,AIADMK,
TAMIL_NADU,Tamil Nadu,220,Vasudevanallur (SC),SC,Dr. T. Sadhan Tirumalaikumar,Manoharan A.,,,2026-04-06T06:49:21Z,DMK,AIADMK,
TAMIL_NADU,Tamil Nadu,221,Kadayanallur,GEN,C. Krishnamurali,K. A. M. Muhammed Abubacker,,,2026-04-06T06:49:21Z,AIADMK,IUML,
TAMIL_NADU,Tamil Nadu,222,Tenkasi,GEN,S. Palani Nadar,S. Selvamohandas Pandian,,,2026-04-06T06:49:21Z,INC,AIADMK,
TAMIL_NADU,Tamil Nadu,223,Alangulam,GEN,P. H. Manoj Pandian,Dr. Poongothai Aladi Aruna,,,2026-04-06T06:49:21Z,AIADMK,DMK,
TAMIL_NADU,Tamil Nadu,224,Tirunelveli,GEN,Nainar Nagendran,A. L. S. Lakshmanan,,,2026-04-06T06:49:21Z,BJP,DMK,
TAMIL_NADU,Tamil Nadu,225,Ambasamudram,GEN,E. Subaya,R. Murugaiah Pandian,,,2026-04-06T06:49:21Z,AIADMK,AIADMK,
TAMIL_NADU,Tamil Nadu,226,Palayamkottai,GEN,M. Abdul Wahab,T. P. M. Mohideen Khan,,,2026-04-06T06:49:21Z,DMK,DMK,
TAMIL_NADU,Tamil Nadu,227,Nanguneri,GEN,Ruby R. Manoharan,H. Vasanthakumar,,,2026-04-06T06:49:21Z,INC,INC,
TAMIL_NADU,Tamil Nadu,228,Radhapuram,GEN,M. Appavu,I. S. Inbadurai,,,2026-04-06T06:49:21Z,DMK,AIADMK,
TAMIL_NADU,Tamil Nadu,229,Kanniyakumari,GEN,N. Thalavai Sundaram,S. Austin,,,2026-04-06T06:49:21Z,AIADMK,DMK,
TAMIL_NADU,Tamil Nadu,230,Nagercoil,GEN,|M. R. Gandhi,N. Suresh Rajan,,,2026-04-06T06:49:21Z,BJP,DMK,
TAMIL_NADU,Tamil Nadu,231,Colachal,GEN,J. G. Prince,J. G. Prince,,,2026-04-06T06:49:21Z,INC,INC,
TAMIL_NADU,Tamil Nadu,232,Padmanabhapuram,GEN,Mano Thangaraj,Mano Thangaraj,,,2026-04-06T06:49:21Z,DMK,DMK,
TAMIL_NADU,Tamil Nadu,233,Vilavancode,GEN,S. Vijayadharani,S. Vijayadharani,,,2026-04-06T06:49:21Z,INC,INC,
TAMIL_NADU,Tamil Nadu,234,Killiyoor,GEN,S. Rajeshkumar,S. Rajesh Kumar,,,2026-04-06T06:49:21Z,INC,INC,
WEST_BENGAL,West Bengal,1,Mekliganj (SC),SC,Paresh Chandra Adhikary,Arghya Roy Pradhan,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,2,Mathabhanga (SC),SC,Sushil Barman,Binay Krishna Barman,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,3,Cooch Behar Uttar,SC,Sukumar Roy,Nagendra Nath Roy,,,2026-04-06T06:49:21Z,BJP,AIFB,
WEST_BENGAL,West Bengal,4,Cooch Behar Dakshin,GEN,Nikhil Ranjan Dey,Mihir Goswami,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,5,Sitalkuchi (SC),SC,Baren Chandra Barman,Hiten Barman,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,6,Sitai (SC),SC,Jagadish Barma Basunia,Jagadish Barma Basunia,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,7,Dinhata,GEN,Nisith Pramanik,Udayan Guha,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,8,Natabari,GEN,Mihir Goswami,Rabindra Nath Ghosh,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,9,Tufanganj,GEN,Malati Rava Roy,Fazal Karim Miah,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,10,Kumargram (ST),ST,Manoj Kumar Oraon,James Kujur,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,11,Kalchini (ST),ST,Bishal Lama,Wilson Champramary,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,12,Alipurduars,GEN,Suman Kanjilal,Sourav Chakraborty,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,13,Falakata (SC),SC,Dipak Barman,Anil Adhikari,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,14,Madarihat (ST),ST,Manoj Tigga,Manoj Tigga,,,2026-04-06T06:49:21Z,BJP,BJP,
WEST_BENGAL,West Bengal,15,Dhupguri (SC),SC,Bishnu Pada Ray,Mitali Roy,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,16,Maynaguri (SC),SC,Kaushik Roy,Ananta Deb Adhikari,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,17,Jalpaiguri (SC),SC,Pradip Kumar Barma,Sukhbilas Barma,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,18,Rajganj (SC),SC,Khageswar Roy,Khageswar Roy,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,19,Dabgram-Phulbari,GEN,Shikha Chatterjee,Goutam Deb,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,20,Mal (ST),ST,Bulu Chik Baraik,Bulu Chik Baraik,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,21,Nagrakata (ST),ST,Puna Bhengra,Sukra Munda,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,22,Kalimpong,GEN,Ruden Sada Lepcha,Sarita Rai,,,2026-04-06T06:49:21Z,GJM,GJM,
WEST_BENGAL,West Bengal,23,Darjeeling,GEN,Neeraj Zimba,Amar Singh Rai,,,2026-04-06T06:49:21Z,BJP,GJM,
WEST_BENGAL,West Bengal,24,Kurseong,GEN,Bishnu Prasad Sharma,Rohit Sharma,,,2026-04-06T06:49:21Z,BJP,GJM,
WEST_BENGAL,West Bengal,25,Matigara-Naxalbari (SC),SC,Anandamoy Barman,Shankar Malakar,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,26,Siliguri,GEN,Shankar Ghosh,Ashok Bhattacharya,,,2026-04-06T06:49:21Z,BJP,CPI(M),
WEST_BENGAL,West Bengal,27,Phansidewa (ST),ST,Durga Murmu,Sunil Chandra Tirkey,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,28,Chopra,GEN,Hamidul Rahman,Hamidul Rahaman,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,29,Islampur,GEN,Abdul Karim Chowdhury,Kanaia Lal Agarwal,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,30,Goalpokhar,GEN,Mohammad Ghulam Rabbani,Md. Ghulam Rabbani,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,31,Chakulia,GEN,Minhajul Arfin Azad,Ali Imran Ramz (Victor),,,2026-04-06T06:49:21Z,TMC,AIFB,
WEST_BENGAL,West Bengal,32,Karandighi,GEN,Goutam Paul,Manodeb Sinha,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,33,Hemtabad (SC),SC,Satyajit Barman,Debendra Nath Roy,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,34,Kaliaganj (SC),SC,Soumen Roy,Pramatha Nath Ray,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,35,Raiganj,GEN,Krishna Kalyani,Mohit Sengupta,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,36,Itahar,GEN,Mosarraf Hossain,Amal Acharjee,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,37,Kushmandi (SC),SC,Rekha Roy,Narmada Chandra Roy,,,2026-04-06T06:49:21Z,TMC,RSP,
WEST_BENGAL,West Bengal,38,Kumarganj,GEN,Toraf Hossain Mandal,Toraf Hossain Mandal,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,39,Balurghat,GEN,Ashok Lahiri,Biswanath Choudhury,,,2026-04-06T06:49:21Z,BJP,RSP,
WEST_BENGAL,West Bengal,40,Tapan (ST),ST,Budhrai Tudu,Bachchu Hansda,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,41,Gangarampur (SC),SC,Satyendra Nath Ray,Goutam Das,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,42,Harirampur,GEN,Biplab Mitra,Rafikul Islam,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,43,Habibpur (ST),ST,Joyel Murmu,Khagen Murmu,,,2026-04-06T06:49:21Z,BJP,CPI(M),
WEST_BENGAL,West Bengal,44,Gazole (SC),SC,Chinmoy Deb Barman,Dipali Biswas,,,2026-04-06T06:49:21Z,BJP,CPI(M),
WEST_BENGAL,West Bengal,45,Chanchal,GEN,Nihar Ranjan Ghosh,Asif Mehbub,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,46,Harishchandrapur,GEN,Tajmul Hossain,Mostaque Alam,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,47,Malatipur,GEN,Abdur Rahim Bakshi,Alberuni Zulkarnain,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,48,Ratua,GEN,Samar Mukherjee,Samar Mukherjee,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,49,Manikchak,GEN,Sabitri Mitra,Md. Mottakin Alam,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,50,Maldaha (SC),SC,Gopal Chandra Saha,Bhupendra Nath Halder,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,51,English Bazar,GEN,Sreerupa Mitra Chaudhury,Nihar Ranjan Ghosh,,,2026-04-06T06:49:21Z,BJP,IND,
WEST_BENGAL,West Bengal,52,Mothabari,GEN,Sabina Yeasmin,Sabina Yeasmin,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,53,Sujapur,GEN,Muhammad Abdul Ghani,Isha Khan Choudhury,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,54,Baisnabnagar,GEN,Chandana Sarkar,Swadhin Kumar Sarkar,,,2026-04-06T06:49:21Z,TMC,BJP,
WEST_BENGAL,West Bengal,55,Farakka,GEN,Manirul Islam,Mainul Haque,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,56,Samserganj,GEN,Amirul Islam,Amirul Islam,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,57,Suti,GEN,Emani Biswas,Humayun Reza,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,58,Jangipur,GEN,Jakir Hossain,Jakir Hossain,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,59,Raghunathganj,GEN,Akhruzzaman,Akhruzzaman,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,60,Sagardighi,GEN,Subrata Saha,Subrata Saha,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,61,Lalgola,GEN,Mohammad Ali,Abu Hena,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,62,Bhagabangola,GEN,Idris Ali,Mahasin Ali,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,63,Raninagar,GEN,Abdul Soumik Hossain,Firoza Begam,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,64,Murshidabad,GEN,Gouri Shankar Ghosh,Shaoni Singha Roy,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,65,Nabagram (SC),SC,Kanai Chandra Mondal,Kanai Chandra Mondal,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,66,Khargram (SC),SC,Ashish Marjit,Ashis Marjit,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,67,Burwan (SC),SC,Jiban Krishna Saha,Protima Rajak,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,68,Kandi,GEN,Apurba Sarkar,Apurba Sarkar,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,69,Bharatpur,GEN,Humayun Kabir,Kamalesh Chatterjee,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,70,Rejinagar,GEN,Rabiul Alam Chowdhury,Rabiul Alam Chowdhury,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,71,Beldanga,GEN,Sheikh Hasanuzzaman,Seikh Safiujjaman,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,72,Baharampur,GEN,Subrata Maitra,Manoj Chakraborty,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,73,Hariharpara,GEN,Niamot Sheikh,Niamot Sheikh,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,74,Naoda,GEN,Sahina Mumtaz Begum,Abu Taher Khan,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,75,Domkal,GEN,Jafikul Islam,Anisur Rahaman,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,76,Jalangi,GEN,Abdur Razzak,Abdur Razzak Mandal,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,77,Karimpur,GEN,Bimalendu Sinha Roy,Mahua Moitra,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,78,Tehatta,GEN,Tapas Kumar Saha,Gouri Sankar Dutta,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,79,Palashipara,GEN,Manik Bhattacharya,Tapas Kumar Saha,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,80,Kaliganj,GEN,Nasiruddin Ahamed,Hasanuzzaman Sk,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,81,Nakashipara,GEN,Kallol Khan,Kallol Khan,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,82,Chapra,GEN,Rukbanur Rahman,Rukbanur Rahman,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,83,Krishnanagar Uttar,GEN,Mukul Roy,Abani Mohan Joardar,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,84,Nabadwip,GEN,Pundarikakshya Saha,Pundarikakshya Saha,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,85,Krishnanagar Dakshin,GEN,Ujjal Biswas,Ujjal Biswas,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,86,Santipur,GEN,Jagannath Sarkar,Arindam Bhattacharya,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,87,Ranaghat Uttar Paschim,GEN,Parthasarathi Chatterjee,Sankar Singha,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,88,Krishnaganj (SC),SC,Ashish Kumar Biswas,Satyajit Biswas,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,89,Ranaghat Uttar Purba (SC),SC,Ashim Biswas,Samir Kumar Poddar,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,90,Ranaghat Dakshin (SC),SC,Mukut Mani Adhikari,Rama Biswas,,,2026-04-06T06:49:21Z,BJP,CPI(M),
WEST_BENGAL,West Bengal,91,Chakdaha,GEN,Bankim Chandra Ghosh,Ratna Ghosh Kar,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,92,Kalyani (SC),SC,Ambika Roy,Ramendra Nath Biswas,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,93,Haringhata (SC),SC,Ashim Kumar Sarkar,Nilima Nag,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,94,Bagdah,SC,Biswajit Das,Dulal Chandra Bar,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,95,Bangaon Uttar (SC),SC,Ashok Kirtania,Biswajit Das,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,96,Bangaon Dakshin (SC),SC,Swapan Majumder,Surajit Kumar Biswas,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,97,Gaighata (SC),SC,Subrata Thakur,Pulin Bihari Ray,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,98,Swarupnagar,SC,Bina Mondal,Bina Mandal,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,99,Baduria,GEN,Abdur Rahim Qazi,Abdur Rahim Quazi,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,100,Habra,GEN,Jyotipriya Mallick,Jyotipriya Mallick,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,101,Ashokenagar,GEN,Narayan Goswami,Dhiman Roy,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,102,Amdanga,GEN,Rafiqur Rahaman,Rafiqur Rahaman,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,103,Bijpur,GEN,Subodh Adhikary,Subhranshu Roy,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,104,Naihati,GEN,Partha Bhowmick,Partha Bhowmick,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,105,Bhatpara,GEN,Pawan Kumar Singh,Arjun Singh,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,106,Jagatdal,GEN,Somenath Shyam Ichini,Parash Dutta,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,107,Noapara,GEN,Manju Basu,Madhusudan Ghose,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,108,Barrackpur,GEN,Raj Chakraborty,Silbhadra Dutta,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,109,Khardaha,GEN,Kajal Sinha,Amit Mitra,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,110,Dum Dum Uttar,GEN,Chandrima Bhattacharya,Tanmoy Bhattacharya,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,111,Panihati,GEN,Nirmal Ghosh,Nirmal Ghosh,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,112,Kamarhati,GEN,Madan Mitra,Manash Mukherjee,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,113,Baranagar,GEN,Tapas Roy,Tapas Roy,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,114,Dum Dum,GEN,Bratya Basu,Bratya Basu,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,115,Rajarhat New Town,GEN,Tapash Chatterjee,Sabyasachi Dutta,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,116,Bidhannagar,GEN,Sujit Bose,Sujit Bose,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,117,Rajarhat Gopalpur,GEN,Aditi Munshi,Purnendu Basu,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,118,Madhyamgram,GEN,Rathin Ghosh,Rathin Ghosh,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,119,Barasat,GEN,Chiranjeet Chakraborty,Chiranjeet Chakrabarti,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,120,Deganga,GEN,Rahima Mondal,Rahima Mondal,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,121,Haroa,GEN,Haji Nurul Islam,Haji Nurul Islam,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,122,Minakhan (SC),SC,Usha Rani Mondal,Usha Rani Mondal,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,123,Sandeshkhali (ST),ST,Sukumar Mahata,Sukumar Mahata,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,124,Basirhat Dakshin,GEN,Saptarshi Banerjee,Dipendu Biswas,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,125,Basirhat Uttar,GEN,Rafikul Islam Mondal,Rafikul Islam Mondal,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,126,Hingalganj (SC),SC,Debesh Mondal,Debes Mondal,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,127,Gosaba (SC),SC,Jayanta Naskar,Jayanta Naskar,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,128,Basanti (SC),SC,Shyamal Mondal,Gobinda Chandra Naskar,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,129,Kultali (SC),SC,Ganesh Chandra Mondal,Ram Sankar Halder,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,130,Patharpratima,GEN,Samir Kumar Jana,Samir Kumar Jana,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,131,Kakdwip,GEN,Manturam Pakhira,Manturam Pakhira,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,132,Sagar,GEN,Bankim Chandra Hazra,Bankim Chandra Hazra,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,133,Kulpi,GEN,Jogaranjan Halder,Jogaranjan Halder,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,134,Raidighi,GEN,Aloke Jaldata,Debasree Roy,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,135,Mandirbazar (SC),SC,Joydeb Halder,Joydeb Halder,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,136,Jaynagar (SC),SC,Biswanath Das,Biswanath Das,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,137,Baruipur Purba (SC),SC,Bivas Sardar,Nirmal Chandra Mondal,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,138,Canning Paschim (SC),SC,Paresh Ram Das,Shyamal Mondal,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,139,Canning Purba,GEN,Saokat Molla,Saokat Molla,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,140,Baruipur Paschim,GEN,Biman Banerjee,Biman Banerjee,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,141,Magrahat Purba (SC),SC,Namita Saha,Namita Saha,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,142,Magrahat Paschim,GEN,Giasuddin Molla,Giasuddin Molla,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,143,Diamond Harbour,GEN,Pannalal Halder,Dipak Kumar Halder,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,144,Falta,GEN,Shankar Kumar Naskar,Tamonash Ghosh,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,145,Satgachia,GEN,Mohan Chandra Naskar,Sonali Guha,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,146,Bishnupur (SC),SC,Dilip Mondal,Dilip Mondal,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,147,Sonarpur Dakshin,GEN,Arundhuti Maitra,Jiban Mukhopadhyay,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,148,Bhangar,GEN,Nawsad Siddique,Abdur Razzak Molla,,,2026-04-06T06:49:21Z,ISF,TMC,
WEST_BENGAL,West Bengal,149,Kasba,GEN,Javed Ahmed Khan,Javed Ahmed Khan,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,150,Jadavpur,GEN,Debabrata Majumdar,Sujan Chakraborty,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,151,Sonarpur Uttar,GEN,Firdousi Begum,Firdousi Begum,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,152,Tollygunge,GEN,Aroop Biswas,Aroop Biswas,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,153,Behala Purba,GEN,Ratna Chatterjee,Sovan Chatterjee,,,2026-04-06T06:49:21Z,TMC,TMC,
